"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","HDSD","HTDD","MNPN","MXPN","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USC00454154","KENNEWICK, WA US","2003-04",,"1","0","10","1","0","0","0","1","0","7","0","32","0","0.0","0.37","79",,"3997","309",,,"0.80",,"0.0","54.7","65.3","44.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2003-05",,"56","55","4","3","0","0","0","0","0","21","2","37","0","0.0","0.21","94",,"4151","154",,,"0.54",,"0.0","61.6","73.8","49.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2003-06",,"265","208","0","0","0","0","0","0","0","30","10","50","0","0.0","0.00","97",,"4157","6",,,"0.00",,"0.0","71.7","85.6","57.8",,,,,,,,
"USC00454154","KENNEWICK, WA US","2003-07",,"681","417","0","0","0","0","0","0","0","31","23","55","0","0.0","0.00","107",,"0","0",,,"0.00",,"0.0","79.1","94.6","63.6",,,,,,,,
"USC00454154","KENNEWICK, WA US","2003-08",,"1045","363","1","0","0","0","0","0","0","31","19","56","0","0.0","0.05","100",,"0","0",,,"0.05",,"0.0","76.7","90.7","62.8",,,,,,,,
"USC00454154","KENNEWICK, WA US","2003-09",,"1182","137","2","1","0","0","0","0","0","29","7","47","0","0.0","0.20","97",,"32","32",,,"0.26",,"0.0","68.5","82.5","54.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2003-11",,,"0","4","1","0","0","0","15","0","0","0","18","0","0.0","0.15","68",,,"736",,,"0.27",,"0.0","40.5","49.2","31.7",,,,,,,,
"USC00454154","KENNEWICK, WA US","2003-12",,,"0","17","3","0","0","0","11","1","0","0","15","0","0.0","0.79","51",,,"838",,,"1.71",,"0.0","37.1","42.3","31.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2004-01",,"0","0","11","3",,,"2","20","9","0","0","-6",,,"0.40","61",,,"1069",,,"1.00",,,"30.5","34.4","26.6",,,,,,,,
"USC00454154","KENNEWICK, WA US","2004-02",,"0","0","10","3","0","0","0","19","0","0","0","27","0","0.0","0.21","60",,,"766",,,"0.74",,"0.0","38.6","46.0","31.2",,,,,,,,
"USC00454154","KENNEWICK, WA US","2004-03",,"0","0","4","1","0","0","0","2","0","10","0","31","0","0.0","0.15","76",,,"396",,,"0.19",,"0.0","52.2","64.3","40.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2004-04",,"0","0","7","2","0","0","0","0","0","16","0","37","0","0.0","0.13","82",,,"267",,,"0.44",,"0.0","56.1","68.9","43.4",,,,,,,,
"USC00454154","KENNEWICK, WA US","2004-05",,"22","22","11","2","0","0","0","0","0","24","0","43","0","0.0","0.15","85",,,"94",,,"0.57",,"0.0","62.7","74.1","51.3",,,,,,,,
"USC00454154","KENNEWICK, WA US","2004-06",,"218","195","4","3","0","0","0","0","0","28","10","50","0","0.0","0.47","99",,,"28",,,"1.06",,"0.0","70.6","83.0","58.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2004-07",,"646","428","1","0","0","0","0","0","0","31","22","56","0","0.0","0.02","103",,"0","0",,,"0.02",,"0.0","78.8","93.0","64.6",,,,,,,,
"USC00454154","KENNEWICK, WA US","2004-08",,"1028","382","6","2","0","0","0","0","0","31","19","57","0","0.0","0.15","102",,"0","0",,,"0.42",,"0.0","77.3","90.1","64.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2004-09",,"1102","74","2","1","0","0","0","0","0","28","1","46","0","0.0","0.12","95",,"35","35",,,"0.16",,"0.0","66.3","78.6","54.0",,,,,,,,
"USC00454154","KENNEWICK, WA US","2004-10",,"1102","0","5","1","0","0","0","0","0","13","0","36","0","0.0","0.16","79",,"304","269",,,"0.29",,"0.0","56.3","67.4","45.2",,,,,,,,
"USC00454154","KENNEWICK, WA US","2004-11",,"1102","0","6","1","0","0","0","12","0","0","0","23","0","0.0","0.35","67",,"976","672",,,"0.58",,"0.0","42.6","51.6","33.6",,,,,,,,
"USC00454154","KENNEWICK, WA US","2004-12",,"1102","0","8","2","1","0","0","16","0","0","0","24","1","0.7","0.26","64",,"1775","800",,,"0.78",,"0.7","39.2","45.6","32.8",,,,,,,,
"USC00454154","KENNEWICK, WA US","2005-01",,"0","0","10","3","7","2","0","22","12","0","0","12","2","2.0","0.23","61",,"2775","1000",,,"0.81",,"3.7","32.7","38.2","27.3",,,,,,,,
"USC00454154","KENNEWICK, WA US","2005-02",,"0","0","2","0","0","0","0","25","0","0","0","21","0","0.0","0.02","60",,"3497","722",,,"0.03",,"0.0","39.2","51.5","26.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2005-03",,"0","0","9","1","0","0","0","2","0","6","0","30","0","0.0","0.14","76",,"3948","451",,,"0.37",,"0.0","50.5","62.7","38.2",,,,,,,,
"USC00454154","KENNEWICK, WA US","2005-04",,"3","3","7","2","0","0","0","0","0","10","0","36","0","0.0","0.46","81",,"4250","302",,,"0.78",,"0.0","55.0","66.7","43.4",,,,,,,,
"USC00454154","KENNEWICK, WA US","2005-05",,"78","75","11","0","0","0","0","0","0","25","3","44","0","0.0","0.09","96",,"4331","80",,,"0.37",,"0.0","64.8","76.5","53.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2005-06",,"190","112","4","1","0","0","0","0","0","29","2","50","0","0.0","0.31","98",,"4346","15",,,"0.43",,"0.0","68.2","80.2","56.3",,,,,,,,
"USC00454154","KENNEWICK, WA US","2005-07",,"571","381","2","0","0","0","0","0","0","31","23","56","0","0.0","0.07","102",,"0","0",,,"0.08",,"0.0","77.3","92.2","62.3",,,,,,,,
"USC00454154","KENNEWICK, WA US","2005-08",,"924","353","1","0","0","0","0","0","0","31","20","54","0","0.0","0.04","101",,"0","0",,,"0.04",,"0.0","76.4","91.6","61.2",,,,,,,,
"USC00454154","KENNEWICK, WA US","2005-09",,"977","53","1","0","0","0","0","0","0","29","0","44","0","0.0","0.08","88",,"50","50",,,"0.08",,"0.0","65.1","78.3","51.8",,,,,,,,
"USC00454154","KENNEWICK, WA US","2005-10",,"977","0","8","2","0","0","0","0","0","8","0","38","0","0.0","0.94","76",,"315","265",,,"1.31",,"0.0","56.4","66.2","46.7",,,,,,,,
"USC00454154","KENNEWICK, WA US","2005-11",,"977","0","16","2","0","0","0","13","0","0","0","25","0","0.0","0.25","59",,"1006","691",,,"0.80",,"0.0","42.0","48.1","35.8",,,,,,,,
"USC00454154","KENNEWICK, WA US","2005-12",,"977","0","12","5","0","0","0","22","14","0","0","10","0","0.8","0.51","52",,"2064","1058",,,"1.82",,"0.8","30.9","36.1","25.7",,,,,,,,
"USC00454154","KENNEWICK, WA US","2006-01",,"0","0","15","6","0","0","0","11","0","0","0","28","0","0.0","0.57","66",,"2736","672",,,"2.17",,"0.0","43.3","50.5","36.2",,,,,,,,
"USC00454154","KENNEWICK, WA US","2006-02",,"0","0","4","1","0","0","0","18","2","0","0","13","0","0.0","0.18","60",,"3475","739",,,"0.29",,"0.0","38.6","47.7","29.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2006-03",,"0","0","4","2","0","0","0","7","0","0","0","29","0","0.0","0.19","67",,"4021","546",,,"0.44",,"0.0","47.4","58.1","36.7",,,,,,,,
"USC00454154","KENNEWICK, WA US","2006-04",,"1","1","10","6","0","0","0","0","0","9","0","35","0","0.0","0.22","85",,"4340","319",,,"1.16",,"0.0","54.4","66.3","42.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2006-05",,"75","74","7","3","0","0","0","0","0","22","5","36","0","0.0","0.72","98",,"4492","152",,,"1.19",,"0.0","62.5","76.0","49.0",,,,,,,,
"USC00454154","KENNEWICK, WA US","2006-06",,"238","163","8","4","0","0","0","0","0","29","6","52","0","0.0","0.33","103",,"4498","6",,,"1.20",,"0.0","70.2","82.2","58.3",,,,,,,,
"USC00454154","KENNEWICK, WA US","2006-07",,"700","462","1","0","0","0","0","0","0","31","25","54","0","0.0","0.01","109",,"0","0",,,"0.01",,"0.0","79.9","95.2","64.6",,,,,,,,
"USC00454154","KENNEWICK, WA US","2006-08",,"1000","299","0","0","0","0","0","0","0","31","17","51","0","0.0","0.00","99",,"1","1",,,"0.00",,"0.0","74.6","89.4","59.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2006-09",,"1101","101","1","1","0","0","0","0","0","25","4","45","0","0.0","0.25","94",,"53","52",,,"0.25",,"0.0","66.6","80.4","52.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2006-10",,"1101","0","5","2","0","0","0","1","0","9","0","21","0","0.0","0.27","82",,"389","336",,,"0.63",,"0.0","54.2","65.7","42.6",,,,,,,,
"USC00454154","KENNEWICK, WA US","2006-11",,"1105","4","11","4","0","1","0","8","2","3","0","16","0","2.0","0.24","73",,"1006","617",,,"1.17",,"2.0","44.6","52.3","36.8",,,,,,,,
"USC00454154","KENNEWICK, WA US","2006-12",,"1105","0","11","8","0","0","0","24","10","0","0","19","0","0.1","0.55","57",,"2009","1003",,,"1.72",,"0.1","32.6","37.4","27.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2007-01",,"0","0","5","1","1","0","0","24","10","0","0","10","1","0.7","0.24","60",,"2997","989",,,"0.34",,"0.7","32.1","38.4","25.7",,,,,,,,
"USC00454154","KENNEWICK, WA US","2007-02",,"0","0","12","4","0","0","0","12","2","0","0","17","0","0.0","0.20","67",,"3698","701",,,"0.86",,"0.0","40.0","46.8","33.2",,,,,,,,
"USC00454154","KENNEWICK, WA US","2007-03",,"0","0","7","2","0","0","0","6","0","8","0","28","0","0.0","0.39","77",,"4199","501",,,"0.57",,"0.0","48.8","60.5","37.2",,,,,,,,
"USC00454154","KENNEWICK, WA US","2007-04",,"3","2","7","2","0","0","0","2","0","9","0","30","0","0.0","0.18","80",,"4528","329",,,"0.48",,"0.0","54.1","65.6","42.7",,,,,,,,
"USC00454154","KENNEWICK, WA US","2007-05",,"47","44","4","1","0","0","0","0","0","25","1","41","0","0.0","0.25","93",,"4625","97",,,"0.39",,"0.0","63.3","76.4","50.2",,,,,,,,
"USC00454154","KENNEWICK, WA US","2007-06",,"200","153","4","3","0","0","0","0","0","30","7","50","0","0.0","0.40","99",,"4640","15",,,"0.72",,"0.0","69.6","82.2","57.0",,,,,,,,
"USC00454154","KENNEWICK, WA US","2007-07",,"659","459","2","0","0","0","0","0","0","31","23","55","0","0.0","0.01","105",,"0","0",,,"0.02",,"0.0","79.8","93.7","66.0",,,,,,,,
"USC00454154","KENNEWICK, WA US","2007-08",,"940","280","2","0","0","0","0","0","0","31","14","53","0","0.0","0.03","100",,"0","0",,,"0.05",,"0.0","74.0","88.2","59.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2007-09",,"1043","104","1","1","0","0","0","0","0","28","2","44","0","0.0","0.17","96",,"70","70",,,"0.17",,"0.0","66.1","79.7","52.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2007-10",,"1043","0","4","2","0","0","0","4","0","5","0","27","0","0.0","0.19","76",,"427","357",,,"0.38",,"0.0","53.5","63.9","43.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2007-11",,"1043","0","7","4","0","0","0","15","0","1","0","25","0","0.0","0.44","71",,"1087","660",,,"0.98",,"0.0","43.0","51.9","34.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2007-12",,"1043","0","7","2","1","0","0","19","3","0","0","21","1","0.1","0.70","69",,"1932","845",,,"1.07",,"0.1","37.7","44.1","31.4",,,,,,,,
"USC00454154","KENNEWICK, WA US","2008-01",,"0","0","8","3","1","1","0","26","6","0","0","10","7","7.0","0.52","58",,"2967","1035",,,"1.50",,"7.1","31.6","38.7","24.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2008-02",,"0","0","4","1","1","1","0","14","0","0","0","23","1","1.0","0.32","63",,"3631","664",,,"0.49",,"1.0","42.1","50.7","33.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2008-03",,"0","0","4","1","0","0","0","10","0","0","0","27","0","0.0","0.26","65",,"4251","620",,,"0.38",,"0.0","45.0","56.1","33.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2008-04",,"0","0","5","1","0","0","0","4","0","6","0","27","0","0.0","0.12","82",,"4690","440",,,"0.24",,"0.0","50.3","62.4","38.3",,,,,,,,
"USC00454154","KENNEWICK, WA US","2008-05",,"65","65","7","1","0","0","0","0","0","23","4","36","0","0.0","0.11","96",,"4817","126",,,"0.28",,"0.0","63.0","75.2","50.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2008-06",,"182","116","4","3","0","0","0","0","0","25","3","48","0","0.0","0.41","102",,"4865","48",,,"0.75",,"0.0","67.4","80.4","54.3",,,,,,,,
"USC00454154","KENNEWICK, WA US","2008-07",,"558","377","0","0","0","0","0","0","0","31","19","52","0","0.0","0.00","102",,"0","0",,,"0.00",,"0.0","77.2","91.3","63.0",,,,,,,,
"USC00454154","KENNEWICK, WA US","2008-08",,"865","307","4","2","0","0","0","0","0","31","15","51","0","0.0","0.15","104",,"0","0",,,"0.32",,"0.0","74.9","89.0","60.7",,,,,,,,
"USC00454154","KENNEWICK, WA US","2008-09",,"929","63","2","0","0","0","0","0","0","27","1","43","0","0.0","0.04","90",,"49","49",,,"0.05",,"0.0","65.5","79.3","51.7",,,,,,,,
"USC00454154","KENNEWICK, WA US","2008-10",,"935","6","3","1","0","0","0","4","0","9","0","31","0","0.0","0.10","82",,"424","375",,,"0.14",,"0.0","53.1","65.2","41.0",,,,,,,,
"USC00454154","KENNEWICK, WA US","2008-11",,"935","0","11","1","0","0","0","11","0","1","0","26","0","0.0","0.24","71",,"1023","599",,,"0.51",,"0.0","45.0","52.1","37.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2008-12",,"935","0","14","4","8","2","0","20","11","0","0","3","11","2.0","0.75","53",,"2107","1084",,,"1.59",,"4.7","30.0","36.8","23.3",,,,,,,,
"USC00454154","KENNEWICK, WA US","2009-01",,"0","0","6","2","2","2","0","23","13","0","0","16","2","2.2","0.92","63",,"3035","928",,,"1.28",,"3.2","35.1","41.0","29.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2009-02",,"0","0","7","3","0","0","0","23","0","0","0","24","0","0.0","0.38","59",,"3817","782",,,"0.87",,"0.0","37.1","44.6","29.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2009-03",,"0","0","8","7","0","0","0","12","0","1","0","22","0","0.0","0.24","71",,"4479","661",,,"1.29",,"0.0","43.7","52.8","34.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2009-04",,"2","2","7","2","0","0","0","0","0","7","0","34","0","0.0","0.12","85",,"4835","356",,,"0.35",,"0.0","53.2","65.4","41.0",,,,,,,,
"USC00454154","KENNEWICK, WA US","2009-05",,"78","76","5","2","0","0","0","0","0","21","4","40","0","0.0","0.27","96",,"4983","148",,,"0.56",,"0.0","62.7","76.3","49.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2009-06",,"279","201","1","0","0","0","0","0","0","30","4","51","0","0.0","0.01","97",,"4987","4",,,"0.01",,"0.0","71.5","84.2","58.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2009-07",,"703","424","2","0","0","0","0","0","0","31","24","55","0","0.0","0.06","103",,"0","0",,,"0.08",,"0.0","78.7","93.9","63.4",,,,,,,,
"USC00454154","KENNEWICK, WA US","2009-08",,"1082","379","2","0","0","0","0","0","0","31","16","57","0","0.0","0.07","105",,"0","0",,,"0.08",,"0.0","77.2","91.1","63.4",,,,,,,,
"USC00454154","KENNEWICK, WA US","2009-09",,"1225","143","1","1","0","0","0","0","0","29","5","45","0","0.0","0.11","97",,"28","28",,,"0.11",,"0.0","68.8","83.2","54.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2009-10",,"1225","0","9","5","0","0","0","4","0","2","0","28","0","0.0","0.35","70",,"457","429",,,"1.16",,"0.0","51.2","61.4","40.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2009-11",,"1225","0","5","1","0","0","0","11","0","0","0","29","0","0.0","0.23","68",,"1084","627",,,"0.35",,"0.0","44.1","53.5","34.7",,,,,,,,
"USC00454154","KENNEWICK, WA US","2009-12",,"1225","0","9","2","2","1","0","27","15","0","0","5","1","1.0","0.16","55",,"2217","1133",,,"0.59",,"2.0","28.5","34.5","22.4",,,,,,,,
"USC00454154","KENNEWICK, WA US","2010-01",,"0","0","18","6","1","1","0","10","1","0","0","22","2","2.0","0.37","57",,"3015","798",,,"1.82",,"2.0","39.3","44.8","33.7",,,,,,,,
"USC00454154","KENNEWICK, WA US","2010-02",,"0","0","12","1","0","0","0","9","0","0","0","24","0","0.0","0.11","61",,"3650","635",,,"0.55",,"0.0","42.3","50.8","33.8",,,,,,,,
"USC00454154","KENNEWICK, WA US","2010-03",,"0","0","3","1","0","0","0","10","0","1","0","30","0","0.0","0.11","70",,"4170","520",,,"0.18",,"0.0","48.2","60.7","35.7",,,,,,,,
"USC00454154","KENNEWICK, WA US","2010-04",,"1","1","6","1","0","0","0","2","0","8","0","31","0","0.0","0.10","82",,"4506","335",,,"0.35",,"0.0","53.9","65.6","42.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2010-05",,"18","17","12","7","0","0","0","0","0","13","0","37","0","0.0","0.62","86",,"4724","219",,,"1.51",,"0.0","58.5","69.6","47.3",,,,,,,,
"USC00454154","KENNEWICK, WA US","2010-06",,"115","97","7","4","0","0","0","0","0","27","3","49","0","0.0","0.40","94",,"4757","32",,,"1.33",,"0.0","67.2","78.7","55.6",,,,,,,,
"USC00454154","KENNEWICK, WA US","2010-07",,"456","341","4","1","0","0","0","0","0","31","18","54","0","0.0","0.12","101",,"0","0",,,"0.17",,"0.0","76.0","90.2","61.8",,,,,,,,
"USC00454154","KENNEWICK, WA US","2010-08",,"773","317","1","0","0","0","0","0","0","31","17","52","0","0.0","0.06","101",,"0","0",,,"0.06",,"0.0","75.2","88.6","61.8",,,,,,,,
"USC00454154","KENNEWICK, WA US","2010-09",,"850","76","7","5","0","0","0","0","0","27","0","50","0","0.0","0.40","89",,"27","26",,,"1.48",,"0.0","66.7","77.4","55.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2010-10",,"860","10","9","4","0","0","0","0","0","9","0","35","0","0.0","0.25","83",,"317","291",,,"0.87",,"0.0","55.9","65.8","46.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2010-11",,"860","0","10","5","6","2","0","11","7","0","0","5","6","4.3","0.40","69",,"1049","732",,,"1.47",,"7.0","40.6","47.7","33.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2010-12",,"860","0","14","8","7","2","0","19","2","0","0","15","2","1.2","0.93","60",,"1957","907",,,"2.28",,"2.3","35.7","41.1","30.3",,,,,,,,
"USC00454154","KENNEWICK, WA US","2011-01",,"0","0","9","1","1","1","0","17","7","0","0","14","1","1.0","0.16","64",,"2821","864",,,"0.46",,"1.0","37.1","44.2","30.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2011-02",,"0","0","5","2","0","0","0","16","2","0","0","11","0","0.0","0.21","63",,"3585","765",,,"0.44",,"0.0","37.7","47.0","28.3",,,,,,,,
"USC00454154","KENNEWICK, WA US","2011-03",,"0","0","14","3","0","0","0","8","0","0","0","28","0","0.0","0.30","69",,"4157","572",,,"1.02",,"0.0","46.6","56.3","36.8",,,,,,,,
"USC00454154","KENNEWICK, WA US","2011-04",,"0","0","6","1","0","0","0","4","0","2","0","31","0","0.0","0.10","75",,"4610","453",,,"0.30",,"0.0","49.9","60.6","39.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2011-05",,"3","3","9","3","0","0","0","0","0","13","0","38","0","0.0","0.64","81",,"4821","211",,,"1.30",,"0.0","58.3","69.8","46.8",,,,,,,,
"USC00454154","KENNEWICK, WA US","2011-06",,"87","84","4","2","0","0","0","0","0","28","2","50","0","0.0","0.67","93",,"4844","22",,,"0.86",,"0.0","67.0","79.2","54.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2011-07",,"317","231","1","0","0","0","0","0","0","31","8","52","0","0.0","0.05","97",,"0","0",,,"0.05",,"0.0","72.4","86.1","58.7",,,,,,,,
"USC00454154","KENNEWICK, WA US","2011-08",,"684","366","1","0","0","0","0","0","0","31","20","54","0","0.0","0.08","99",,"0","0",,,"0.08",,"0.0","76.8","91.4","62.2",,,,,,,,
"USC00454154","KENNEWICK, WA US","2011-09",,"826","142","2","0","0","0","0","0","0","30","9","45","0","0.0","0.02","95",,"20","20",,,"0.03",,"0.0","69.1","83.4","54.7",,,,,,,,
"USC00454154","KENNEWICK, WA US","2011-10",,"830","4","7","2","0","0","0","2","0","6","0","31","0","0.0","0.18","79",,"294","274",,,"0.48",,"0.0","56.3","65.9","46.7",,,,,,,,
"USC00454154","KENNEWICK, WA US","2011-11",,"830","0","4","0","0","0","0","17","0","1","0","26","0","0.0","0.05","71",,"951","657",,,"0.15",,"0.0","43.1","53.1","33.0",,,,,,,,
"USC00454154","KENNEWICK, WA US","2011-12",,"830","0","1","0","0","0","0","26","7","0","0","18","0","0.0","0.08","62",,"1926","975",,,"0.08",,"0.0","33.6","40.3","26.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2012-01",,"0","0","5","4","4","2","0","26","3","0","0","15","4","1.5","0.33","60",,"2823","897",,,"1.00",,"2.5","36.1","46.0","26.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2012-02",,"0","0","10","2","1","1","0","15","0","0","0","22","1","1.0","0.12","64",,"3548","725",,,"0.52",,"1.0","40.0","48.1","31.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2012-03",,"0","0","11","2","0","0","0","7","0","1","0","26","0","0.0","0.56","72",,"4108","560",,,"0.96",,"0.0","46.9","57.6","36.2",,,,,,,,
"USC00454154","KENNEWICK, WA US","2012-04",,"13","13","12","3","0","0","0","2","0","10","0","31","0","0.0","0.21","88",,"4413","304",,,"0.70",,"0.0","55.3","67.0","43.6",,,,,,,,
"USC00454154","KENNEWICK, WA US","2012-05",,"46","34","3","1",,,"0","0","0","21","2","39",,,"0.17","92",,"4554","141",,,"0.26",,,"61.5","74.0","49.0",,,,,,,,
"USC00454154","KENNEWICK, WA US","2012-06",,"153","107","8","6",,,"0","0","0","23","2","47",,,"0.57","91",,"4613","59",,,"1.63",,,"66.6","78.3","54.9",,,,,,,,
"USC00454154","KENNEWICK, WA US","2012-07",,"532","378","5","2",,,"0","0","0","31","18","50",,,"0.50","105",,"1","1",,,"0.70",,,"77.2","91.0","63.3",,,,,,,,
"USC00454154","KENNEWICK, WA US","2012-08",,"891","359","2","0","0","0","0","0","0","31","18","51","0","0.0","0.08","103",,"2","1",,,"0.09",,"0.0","76.5","92.0","61.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2012-09",,"976","85","0","0","0","0","0","0","0","30","1","44","0","0.0","0.00","91",,"22","19",,,"0.00",,"0.0","67.2","81.8","52.6",,,,,,,,
"USC00454154","KENNEWICK, WA US","2012-10",,"980","4","10","6","0","0","0","0","0","11","0","36","0","0.0","0.26","82",,"350","328",,,"1.17",,"0.0","54.5","65.9","43.2",,,,,,,,
"USC00454154","KENNEWICK, WA US","2012-11",,"980","0","11","4","0","0","0","9","0","2","0","28","0","0.0","0.23","71",,"953","603",,,"1.07",,"0.0","44.9","51.4","38.4",,,,,,,,
"USC00454154","KENNEWICK, WA US","2012-12",,"980","0","14","3",,,"0","9","0","0","0","25",,,"0.45","63",,"1705","752",,,"1.37",,,"40.7","46.2","35.3",,,,,,,,
"USC00454154","KENNEWICK, WA US","2013-01",,"0","0","5","2",,,"0","25","11","0","0","18",,,"0.16","58",,"2704","998",,,"0.43",,,"32.8","37.2","28.4",,,,,,,,
"USC00454154","KENNEWICK, WA US","2013-02",,"0","0","1","0",,,"0","17","0","0","0","26",,,"0.03","59",,"3358","654",,,"0.03",,,"41.6","51.8","31.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2013-03",,"0","0","8","1",,,"0","11","0","1","0","26",,,"0.12","73",,"3892","535",,,"0.34",,,"47.7","59.0","36.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2013-04",,"4","4","7","1",,,"0","2","0","11","0","31",,,"0.20","85",,"4209","317",,,"0.52",,,"54.6","66.6","42.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2013-05",,"80","76","7","4",,,"0","0","0","24","5","35",,,"0.17","95",,"4329","120",,,"0.70",,,"63.6","76.0","51.2",,,,,,,,
"USC00454154","KENNEWICK, WA US","2013-06",,"221","141","8","4",,,"0","0","0","28","6","49",,,"0.39","96",,"4350","20",,,"1.36",,,"69.0","80.9","57.1",,,,,,,,
"USC00454154","KENNEWICK, WA US","2013-07",,"678","457","0","0",,,"0","0","0","31","25","56",,,"0.00","108",,"0","0",,,"0.00",,,"79.7","94.8","64.6",,,,,,,,
"USC00454154","KENNEWICK, WA US","2013-08",,"1064","386","3","2",,,"0","0","0","31","21","58",,,"0.16","100",,"0","0",,,"0.28",,,"77.4","90.4","64.5",,,,,,,,
"USC00454154","KENNEWICK, WA US","2013-09",,"1250","187","9","4",,,"0","0","0","25","10","50",,,"0.42","95",,"37","37",,,"1.20",,,"70.0","81.1","58.9",,,,,,,,
